Join_ID,Province,Amphoe,Tambon,lat,lon,Total_Pop,Avg_Income,Avg_Land_Price,Year,Base_Land_Price_Prov
502501,เชียงใหม่,กัลยาณิวัฒนา,บ้านจันทร์,19.11,98.281,4197,14950.4,6509.0,2558,8000.0
502502,เชียงใหม่,กัลยาณิวัฒนา,แม่แดด,18.936,98.38,4023,14950.4,6427.0,2558,8000.0
502503,เชียงใหม่,กัลยาณิวัฒนา,แจ่มหลวง,19.011,98.218,3748,14950.4,6292.0,2558,8000.0
510101,ลำพูน,เมืองลำพูน,ในเมือง,18.573,99.002,12461,23834.3,2745.0,2558,2000.0
510102,ลำพูน,เมืองลำพูน,เหมืองง่า,18.613,99.032,15904,23834.3,2953.0,2558,2000.0
510103,ลำพูน,เมืองลำพูน,อุโมงค์,18.648,99.042,13162,23834.3,2790.0,2558,2000.0
510104,ลำพูน,เมืองลำพูน,หนองช้างคืน,18.656,99.013,3730,23834.3,1911.0,2558,2000.0
510105,ลำพูน,เมืองลำพูน,ประตูป่า,18.623,98.986,5555,23834.3,2154.0,2558,2000.0
510106,ลำพูน,เมืองลำพูน,ริมปิง,18.598,98.984,6911,23834.3,2300.0,2558,2000.0
510107,ลำพูน,เมืองลำพูน,ต้นธง,18.572,98.985,13164,23834.3,2790.0,2558,2000.0
510108,ลำพูน,เมืองลำพูน,บ้านแป้น,18.523,98.951,6018,23834.3,2206.0,2558,2000.0
510109,ลำพูน,เมืองลำพูน,เหมืองจี้,18.468,98.971,8860,23834.3,2478.0,2558,2000.0
510110,ลำพูน,เมืองลำพูน,ป่าสัก,18.519,99.03,13703,23834.3,2824.0,2558,2000.0
510111,ลำพูน,เมืองลำพูน,เวียงยอง,18.558,99.009,6245,23834.3,2231.0,2558,2000.0
510112,ลำพูน,เมืองลำพูน,บ้านกลาง,18.575,99.063,10427,23834.3,2602.0,2558,2000.0
510113,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.592,99.128,15646,23834.3,2938.0,2558,2000.0
510116,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.517,99.109,8727,23834.3,2466.0,2558,2000.0
510117,ลำพูน,เมืองลำพูน,หนองหนาม,18.502,98.989,4920,23834.3,2077.0,2558,2000.0
510201,ลำพูน,แม่ทา,ทาปลาดุก,18.532,99.245,7333,23834.3,1951.0,2558,2000.0
510202,ลำพูน,แม่ทา,ทาสบเส้า,18.417,99.135,10426,23834.3,2168.0,2558,2000.0
510203,ลำพูน,แม่ทา,ทากาศ,18.342,99.052,7735,23834.3,1982.0,2558,2000.0
510204,ลำพูน,แม่ทา,ทาขุมเงิน,18.363,98.962,6724,23834.3,1901.0,2558,2000.0
510205,ลำพูน,แม่ทา,ทาทุ่งหลวง,18.438,99.03,3887,23834.3,1613.0,2558,2000.0
510206,ลำพูน,แม่ทา,ทาแม่ลอบ,18.241,98.97,3219,23834.3,1524.0,2558,2000.0
510301,ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,18.308,98.815,14359,23834.3,2386.0,2558,2000.0
510302,ลำพูน,บ้านโฮ่ง,ป่าพลู,18.211,98.867,7603,23834.3,1972.0,2558,2000.0
510303,ลำพูน,บ้านโฮ่ง,เหล่ายาว,18.36,98.794,8986,23834.3,2073.0,2558,2000.0
510304,ลำพูน,บ้านโฮ่ง,ศรีเตี้ย,18.383,98.75,5763,23834.3,1815.0,2558,2000.0
510305,ลำพูน,บ้านโฮ่ง,หนองปลาสะวาย,18.314,98.697,4014,23834.3,1628.0,2558,2000.0
510401,ลำพูน,ลี้,ลี้,17.79,98.986,13626,23834.3,2349.0,2558,2000.0
510402,ลำพูน,ลี้,แม่ตืน,17.956,98.956,11192,23834.3,2215.0,2558,2000.0
510403,ลำพูน,ลี้,นาทราย,17.687,98.97,19149,23834.3,2602.0,2558,2000.0
510404,ลำพูน,ลี้,ดงดำ,17.742,99.062,3101,23834.3,1507.0,2558,2000.0
510405,ลำพูน,ลี้,ก้อ,17.604,98.783,2435,23834.3,1401.0,2558,2000.0
510406,ลำพูน,ลี้,แม่ลาน,17.761,98.809,3104,23834.3,1507.0,2558,2000.0
510408,ลำพูน,ลี้,ป่าไผ่,17.855,98.936,9382,23834.3,2100.0,2558,2000.0
510409,ลำพูน,ลี้,ศรีวิชัย,18.079,98.898,7634,23834.3,1974.0,2558,2000.0
510501,ลำพูน,ทุ่งหัวช้าง,ทุ่งหัวช้าง,17.983,99.048,8968,23834.3,2072.0,2558,2000.0
510502,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.87,99.089,4132,23834.3,1642.0,2558,2000.0
510503,ลำพูน,ทุ่งหัวช้าง,ตะเคียนปม,18.106,99.025,7016,23834.3,1925.0,2558,2000.0
510601,ลำพูน,ป่าซาง,ปากบ่อง,18.537,98.933,3415,23834.3,1551.0,2558,2000.0
510602,ลำพูน,ป่าซาง,ป่าซาง,18.512,98.937,5450,23834.3,1785.0,2558,2000.0
510603,ลำพูน,ป่าซาง,แม่แรง,18.498,98.91,7368,23834.3,1954.0,2558,2000.0
510604,ลำพูน,ป่าซาง,ม่วงน้อย,18.479,98.941,4466,23834.3,1681.0,2558,2000.0
510605,ลำพูน,ป่าซาง,บ้านเรือน,18.509,98.871,4059,23834.3,1634.0,2558,2000.0
510606,ลำพูน,ป่าซาง,มะกอก,18.449,98.923,5361,23834.3,1776.0,2558,2000.0
510607,ลำพูน,ป่าซาง,ท่าตุ้ม,18.478,98.873,7345,23834.3,1952.0,2558,2000.0
510608,ลำพูน,ป่าซาง,น้ำดิบ,18.424,98.833,9592,23834.3,2114.0,2558,2000.0
510611,ลำพูน,ป่าซาง,นครเจดีย์,18.371,98.898,8768,23834.3,2058.0,2558,2000.0
510701,ลำพูน,บ้านธิ,บ้านธิ,18.614,99.19,9475,23834.3,2107.0,2558,2000.0
510702,ลำพูน,บ้านธิ,ห้วยยาบ,18.679,99.163,8126,23834.3,2012.0,2558,2000.0
510801,ลำพูน,เวียงหนองล่อง,หนองล่อง,18.404,98.732,5887,23834.3,1826.0,2558,2000.0
510802,ลำพูน,เวียงหนองล่อง,หนองยวง,18.415,98.78,3801,23834.3,1602.0,2558,2000.0
510803,ลำพูน,เวียงหนองล่อง,วังผาง,18.422,98.744,8051,23834.3,2006.0,2558,2000.0
520101,ลำปาง,เมืองลำปาง,เวียงเหนือ สวนดอก สบตุ๋ย อยู่นอก1 ตำบล คือหัวเ*,18.29,99.492,10923,20466.2,2016.0,2558,1500.0
520105,ลำปาง,เมืองลำปาง,พระบาท,18.255,99.518,22067,20466.2,2489.0,2558,1500.0
520106,ลำปาง,เมืองลำปาง,ชมพู,18.254,99.479,26323,20466.2,2625.0,2558,1500.0
520107,ลำปาง,เมืองลำปาง,กล้วยแพะ,18.211,99.502,9229,20466.2,1917.0,2558,1500.0
520108,ลำปาง,เมืองลำปาง,ปงแสนทอง,18.268,99.432,17545,20466.2,2324.0,2558,1500.0
520109,ลำปาง,เมืองลำปาง,บ้านแลง,18.526,99.691,6720,20466.2,1743.0,2558,1500.0
520110,ลำปาง,เมืองลำปาง,บ้านเสด็จ,18.392,99.645,10795,20466.2,2009.0,2558,1500.0
520111,ลำปาง,เมืองลำปาง,พิชัย,18.316,99.571,24089,20466.2,2556.0,2558,1500.0
520112,ลำปาง,เมืองลำปาง,ทุ่งฝาย,18.374,99.55,7863,20466.2,1827.0,2558,1500.0
520113,ลำปาง,เมืองลำปาง,บ้านเอื้อม,18.478,99.357,10094,20466.2,1969.0,2558,1500.0
520114,ลำปาง,เมืองลำปาง,บ้านเป้า,18.357,99.455,6785,20466.2,1748.0,2558,1500.0
520115,ลำปาง,เมืองลำปาง,บ้านค่า,18.52,99.414,5643,20466.2,1654.0,2558,1500.0
520116,ลำปาง,เมืองลำปาง,บ่อแฮ้ว,18.31,99.433,19631,20466.2,2404.0,2558,1500.0
520117,ลำปาง,เมืองลำปาง,ต้นธงชัย,18.39,99.485,16114,20466.2,2265.0,2558,1500.0
520118,ลำปาง,เมืองลำปาง,นิคมพัฒนา,18.445,99.545,5255,20466.2,1619.0,2558,1500.0
520119,ลำปาง,เมืองลำปาง,บุญนาคพัฒนา,18.46,99.598,4960,20466.2,1591.0,2558,1500.0
520201,ลำปาง,แม่เมาะ,บ้านดง,18.374,99.701,4887,20466.2,1320.0,2558,1500.0
520202,ลำปาง,แม่เมาะ,นาสัก,18.343,99.836,6261,20466.2,1422.0,2558,1500.0
520203,ลำปาง,แม่เมาะ,จางเหนือ,18.456,99.941,5454,20466.2,1364.0,2558,1500.0
520204,ลำปาง,แม่เมาะ,แม่เมาะ,18.297,99.668,15985,20466.2,1883.0,2558,1500.0
520205,ลำปาง,แม่เมาะ,สบป้าน,18.25,99.807,7447,20466.2,1498.0,2558,1500.0
520301,ลำปาง,เกาะคา,ลำปางหลวง,18.238,99.387,9514,20466.2,1612.0,2558,1500.0
520302,ลำปาง,เกาะคา,นาแก้ว,18.031,99.301,9378,20466.2,1605.0,2558,1500.0
520303,ลำปาง,เกาะคา,ไหล่หิน,18.186,99.255,5473,20466.2,1365.0,2558,1500.0
520304,ลำปาง,เกาะคา,วังพร้าว,18.147,99.407,7002,20466.2,1470.0,2558,1500.0
520305,ลำปาง,เกาะคา,ศาลา,18.196,99.413,8332,20466.2,1549.0,2558,1500.0
520306,ลำปาง,เกาะคา,เกาะคา,18.202,99.372,4195,20466.2,1261.0,2558,1500.0
520307,ลำปาง,เกาะคา,นาแส่ง,18.074,99.381,4798,20466.2,1313.0,2558,1500.0
520308,ลำปาง,เกาะคา,ท่าผา,18.173,99.365,6964,20466.2,1468.0,2558,1500.0
520309,ลำปาง,เกาะคา,ใหม่พัฒนา,18.254,99.318,5198,20466.2,1344.0,2558,1500.0
520401,ลำปาง,เสริมงาม,ทุ่งงาม,18.071,99.244,8063,20466.2,1534.0,2558,1500.0
520402,ลำปาง,เสริมงาม,เสริมขวา,18.138,99.196,7118,20466.2,1477.0,2558,1500.0
520403,ลำปาง,เสริมงาม,เสริมซ้าย,17.975,99.165,8147,20466.2,1539.0,2558,1500.0
520404,ลำปาง,เสริมงาม,เสริมกลาง,18.132,99.087,8233,20466.2,1543.0,2558,1500.0
520501,ลำปาง,งาว,หลวงเหนือ,18.752,99.996,4436,20466.2,1282.0,2558,1500.0
520502,ลำปาง,งาว,หลวงใต้,18.743,99.958,5769,20466.2,1387.0,2558,1500.0
520503,ลำปาง,งาว,บ้านโป่ง,18.726,99.886,6862,20466.2,1461.0,2558,1500.0
520504,ลำปาง,งาว,บ้านร้อง,18.972,99.824,6470,20466.2,1436.0,2558,1500.0
520505,ลำปาง,งาว,ปงเตา,18.839,99.927,7495,20466.2,1501.0,2558,1500.0
520506,ลำปาง,งาว,นาแก,18.817,99.885,4798,20466.2,1313.0,2558,1500.0
520507,ลำปาง,งาว,บ้านอ้อน,18.788,99.852,4712,20466.2,1305.0,2558,1500.0
520508,ลำปาง,งาว,บ้านแหง,18.782,100.054,6382,20466.2,1430.0,2558,1500.0
520509,ลำปาง,งาว,บ้านหวด,18.609,99.888,4940,20466.2,1324.0,2558,1500.0
520510,ลำปาง,งาว,แม่ตีบ,18.634,100.038,4400,20466.2,1279.0,2558,1500.0
520601,ลำปาง,แจ้ห่ม,แจ้ห่ม,18.7,99.616,8062,20466.2,1534.0,2558,1500.0
520602,ลำปาง,แจ้ห่ม,บ้านสา,18.592,99.561,5044,20466.2,1332.0,2558,1500.0
520603,ลำปาง,แจ้ห่ม,ปงดอน,18.783,99.695,4751,20466.2,1309.0,2558,1500.0
520604,ลำปาง,แจ้ห่ม,แม่สุก,18.836,99.578,7136,20466.2,1479.0,2558,1500.0
520605,ลำปาง,แจ้ห่ม,เมืองมาย,18.645,99.725,3323,20466.2,1176.0,2558,1500.0
520606,ลำปาง,แจ้ห่ม,ทุ่งผึ้ง,18.914,99.703,4135,20466.2,1255.0,2558,1500.0
520607,ลำปาง,แจ้ห่ม,วิเชตนคร,18.726,99.557,7819,20466.2,1520.0,2558,1500.0
520701,ลำปาง,วังเหนือ,ทุ่งฮั้ว,19.229,99.631,5549,20466.2,1371.0,2558,1500.0
520702,ลำปาง,วังเหนือ,วังเหนือ,19.16,99.585,7041,20466.2,1473.0,2558,1500.0
520703,ลำปาง,วังเหนือ,วังใต้,19.084,99.577,3332,20466.2,1177.0,2558,1500.0
520704,ลำปาง,วังเหนือ,ร่องเคาะ,18.992,99.601,10956,20466.2,1682.0,2558,1500.0
520705,ลำปาง,วังเหนือ,วังทอง,19.07,99.713,5206,20466.2,1345.0,2558,1500.0
520706,ลำปาง,วังเหนือ,วังซ้าย,19.157,99.645,5045,20466.2,1332.0,2558,1500.0
520707,ลำปาง,วังเหนือ,วังแก้ว,19.329,99.636,3439,20466.2,1188.0,2558,1500.0
520708,ลำปาง,วังเหนือ,วังทรายคำ,19.08,99.649,4158,20466.2,1257.0,2558,1500.0
520801,ลำปาง,เถิน,ล้อมแรด,17.634,99.212,15322,20466.2,1860.0,2558,1500.0
520802,ลำปาง,เถิน,แม่วะ,17.468,99.216,5738,20466.2,1385.0,2558,1500.0
520803,ลำปาง,เถิน,แม่ปะ,17.684,99.299,4560,20466.2,1293.0,2558,1500.0
520804,ลำปาง,เถิน,แม่มอก,17.609,99.381,5241,20466.2,1348.0,2558,1500.0
520805,ลำปาง,เถิน,เวียงมอก,17.396,99.353,10364,20466.2,1654.0,2558,1500.0
520806,ลำปาง,เถิน,นาโป่ง,17.651,99.116,5718,20466.2,1384.0,2558,1500.0
520807,ลำปาง,เถิน,แม่ถอด,17.766,99.201,6667,20466.2,1449.0,2558,1500.0
520808,ลำปาง,เถิน,เถินบุรี,17.558,99.207,6739,20466.2,1453.0,2558,1500.0
520901,ลำปาง,แม่พริก,แม่พริก,17.513,99.009,6935,20466.2,1466.0,2558,1500.0
520902,ลำปาง,แม่พริก,ผาปัง,17.564,99.069,1581,20466.2,941.0,2558,1500.0
520903,ลำปาง,แม่พริก,แม่ปุ,17.539,99.152,4073,20466.2,1250.0,2558,1500.0
520904,ลำปาง,แม่พริก,พระบาทวังตวง,17.412,99.162,3870,20466.2,1231.0,2558,1500.0
521001,ลำปาง,แม่ทะ,แม่ทะ,18.162,99.563,6863,20466.2,1461.0,2558,1500.0
521002,ลำปาง,แม่ทะ,นาครัว,18.109,99.545,10099,20466.2,1641.0,2558,1500.0
521003,ลำปาง,แม่ทะ,ป่าตัน,18.122,99.477,6171,20466.2,1416.0,2558,1500.0
521004,ลำปาง,แม่ทะ,บ้านกิ่ว,18.089,99.491,4430,20466.2,1282.0,2558,1500.0
521005,ลำปาง,แม่ทะ,บ้านบอม,18.054,99.489,2693,20466.2,1104.0,2558,1500.0
521006,ลำปาง,แม่ทะ,น้ำโจ้,18.17,99.46,9967,20466.2,1634.0,2558,1500.0
521007,ลำปาง,แม่ทะ,ดอนไฟ,18.104,99.671,4284,20466.2,1269.0,2558,1500.0
521008,ลำปาง,แม่ทะ,หัวเสือ,18.173,99.696,6442,20466.2,1434.0,2558,1500.0
521010,ลำปาง,แม่ทะ,วังเงิน,18.09,99.614,3668,20466.2,1211.0,2558,1500.0
521011,ลำปาง,แม่ทะ,สันดอนแก้ว,17.984,99.484,4740,20466.2,1308.0,2558,1500.0
521101,ลำปาง,สบปราบ,สบปราบ,17.835,99.344,10476,20466.2,1659.0,2558,1500.0
521102,ลำปาง,สบปราบ,สมัย,17.9,99.421,7428,20466.2,1496.0,2558,1500.0
521103,ลำปาง,สบปราบ,แม่กัวะ,17.956,99.353,4981,20466.2,1327.0,2558,1500.0
521104,ลำปาง,สบปราบ,นายาง,17.904,99.266,4727,20466.2,1307.0,2558,1500.0
521201,ลำปาง,ห้างฉัตร,ห้างฉัตร,18.337,99.353,9857,20466.2,1629.0,2558,1500.0
521202,ลำปาง,ห้างฉัตร,หนองหล่ม,18.349,99.387,5165,20466.2,1342.0,2558,1500.0
521203,ลำปาง,ห้างฉัตร,เมืองยาว,18.269,99.2,8038,20466.2,1532.0,2558,1500.0
521204,ลำปาง,ห้างฉัตร,ปงยางคก,18.284,99.365,10727,20466.2,1671.0,2558,1500.0
521205,ลำปาง,ห้างฉัตร,เวียงตาล,18.408,99.277,8658,20466.2,1567.0,2558,1500.0
521206,ลำปาง,ห้างฉัตร,แม่สัน,18.291,99.273,4536,20466.2,1291.0,2558,1500.0
521207,ลำปาง,ห้างฉัตร,วอแก้ว,18.421,99.339,4219,20466.2,1263.0,2558,1500.0
521301,ลำปาง,เมืองปาน,เมืองปาน,18.797,99.446,5379,20466.2,1630.0,2558,1500.0
521302,ลำปาง,เมืองปาน,บ้านขอ,18.685,99.481,7767,20466.2,1820.0,2558,1500.0
521303,ลำปาง,เมืองปาน,ทุ่งกว๋าว,18.57,99.47,8818,20466.2,1891.0,2558,1500.0
521304,ลำปาง,เมืองปาน,แจ้ซ้อน,18.838,99.501,7434,20466.2,1796.0,2558,1500.0
521305,ลำปาง,เมืองปาน,หัวเมือง,18.946,99.531,4072,20466.2,1499.0,2558,1500.0
530101,อุตรดิตถ์,เมืองอุตรดิตถ์,ท่าอิฐ,17.613,100.079,34027,19239.4,968.0,2558,500.0
530102,อุตรดิตถ์,เมืองอุตรดิตถ์,ท่าเสา,17.652,100.086,14014,19239.4,742.0,2558,500.0
530103,อุตรดิตถ์,เมืองอุตรดิตถ์,บ้านเกาะ,17.579,100.117,9120,19239.4,652.0,2558,500.0
530104,อุตรดิตถ์,เมืองอุตรดิตถ์,ป่าเซ่า,17.6,100.16,7499,19239.4,615.0,2558,500.0
530105,อุตรดิตถ์,เมืองอุตรดิตถ์,คุ้งตะเภา,17.641,100.166,8805,19239.4,646.0,2558,500.0
530106,อุตรดิตถ์,เมืองอุตรดิตถ์,วังกะพี้,17.545,100.079,10003,19239.4,671.0,2558,500.0
530107,อุตรดิตถ์,เมืองอุตรดิตถ์,หาดกรวด,17.562,100.199,7652,19239.4,619.0,2558,500.0
530108,อุตรดิตถ์,เมืองอุตรดิตถ์,น้ำริด,17.684,100.132,6986,19239.4,602.0,2558,500.0
530109,อุตรดิตถ์,เมืองอุตรดิตถ์,งิ้วงาม,17.702,100.174,9147,19239.4,653.0,2558,500.0
530110,อุตรดิตถ์,เมืองอุตรดิตถ์,บ้านด่านนาขาม,17.784,100.161,10176,19239.4,674.0,2558,500.0
530111,อุตรดิตถ์,เมืองอุตรดิตถ์,บ้านด่าน,17.663,100.28,4961,19239.4,543.0,2558,500.0
530112,อุตรดิตถ์,เมืองอุตรดิตถ์,ผาจุก,17.639,100.243,8317,19239.4,635.0,2558,500.0
530113,อุตรดิตถ์,เมืองอุตรดิตถ์,วังดิน,17.737,100.266,4705,19239.4,535.0,2558,500.0
530114,อุตรดิตถ์,เมืองอุตรดิตถ์,แสนตอ,17.651,100.365,3295,19239.4,481.0,2558,500.0
530115,อุตรดิตถ์,เมืองอุตรดิตถ์,หาดงิ้ว,17.681,100.337,4833,19239.4,539.0,2558,500.0
530116,อุตรดิตถ์,เมืองอุตรดิตถ์,ขุนฝาง,17.76,100.223,3936,19239.4,507.0,2558,500.0
530117,อุตรดิตถ์,เมืองอุตรดิตถ์,ถ้ำฉลอง,17.606,100.36,2800,19239.4,458.0,2558,500.0
530201,อุตรดิตถ์,ตรอน,วังแดง,17.488,100.113,10965,19239.4,575.0,2558,500.0
530202,อุตรดิตถ์,ตรอน,บ้านแก่ง,17.441,100.158,7351,19239.4,510.0,2558,500.0
530203,อุตรดิตถ์,ตรอน,หาดสองแคว,17.426,100.115,4185,19239.4,430.0,2558,500.0
530204,อุตรดิตถ์,ตรอน,น้ำอ่าง,17.456,100.215,7801,19239.4,519.0,2558,500.0
530205,อุตรดิตถ์,ตรอน,ข่อยสูง,17.502,99.976,4258,19239.4,433.0,2558,500.0
530301,อุตรดิตถ์,ท่าปลา,ท่าปลา,17.845,100.448,8570,19239.4,534.0,2558,500.0
530302,อุตรดิตถ์,ท่าปลา,หาดล้า,17.76,100.333,4681,19239.4,445.0,2558,500.0
530303,อุตรดิตถ์,ท่าปลา,ผาเลือด,17.749,100.491,6750,19239.4,497.0,2558,500.0
530304,อุตรดิตถ์,ท่าปลา,จริม,17.834,100.353,8656,19239.4,535.0,2558,500.0
530305,อุตรดิตถ์,ท่าปลา,น้ำหมัน,17.862,100.25,7166,19239.4,506.0,2558,500.0
530307,อุตรดิตถ์,ท่าปลา,นางพญา,17.97,100.441,2636,19239.4,375.0,2558,500.0
530308,อุตรดิตถ์,ท่าปลา,ร่วมจิต,17.718,100.329,5538,19239.4,468.0,2558,500.0
530401,อุตรดิตถ์,น้ำปาด,แสนตอ,17.72,100.646,8366,19239.4,530.0,2558,500.0
530402,อุตรดิตถ์,น้ำปาด,บ้านฝาย,17.74,100.758,6992,19239.4,502.0,2558,500.0
530403,อุตรดิตถ์,น้ำปาด,เด่นเหล็ก,17.82,100.788,4218,19239.4,431.0,2558,500.0
530404,อุตรดิตถ์,น้ำปาด,น้ำไคร้,17.608,100.542,5972,19239.4,479.0,2558,500.0
530405,อุตรดิตถ์,น้ำปาด,น้ำไฝ,17.602,100.705,3961,19239.4,423.0,2558,500.0
530406,อุตรดิตถ์,น้ำปาด,ห้วยมุ่น,17.794,100.935,2940,19239.4,387.0,2558,500.0
530501,อุตรดิตถ์,ฟากท่า,ฟากท่า,18.068,100.937,4920,19239.4,452.0,2558,500.0
530502,อุตรดิตถ์,ฟากท่า,สองคอน,17.955,100.906,3385,19239.4,404.0,2558,500.0
530503,อุตรดิตถ์,ฟากท่า,บ้านเสี้ยว,17.914,100.848,3302,19239.4,401.0,2558,500.0
530504,อุตรดิตถ์,ฟากท่า,สองห้อง,17.93,100.757,3028,19239.4,391.0,2558,500.0
530601,อุตรดิตถ์,บ้านโคก,ม่วงเจ็ดต้น,18.115,101.062,3722,19239.4,416.0,2558,500.0
530602,อุตรดิตถ์,บ้านโคก,บ้านโคก,18.008,101.084,4087,19239.4,427.0,2558,500.0
530603,อุตรดิตถ์,บ้านโคก,นาขุม,17.951,100.998,3274,19239.4,400.0,2558,500.0
530604,อุตรดิตถ์,บ้านโคก,บ่อเบี้ย,18.253,101.044,3522,19239.4,409.0,2558,500.0
530701,อุตรดิตถ์,พิชัย,ในเมือง,17.301,100.107,9084,19239.4,543.0,2558,500.0
530702,อุตรดิตถ์,พิชัย,บ้านดารา,17.37,100.13,6541,19239.4,492.0,2558,500.0
530703,อุตรดิตถ์,พิชัย,ไร่อ้อย,17.358,100.027,6769,19239.4,497.0,2558,500.0
530704,อุตรดิตถ์,พิชัย,ท่าสัก,17.379,100.178,7116,19239.4,505.0,2558,500.0
530705,อุตรดิตถ์,พิชัย,คอรุม,17.292,100.031,9528,19239.4,551.0,2558,500.0
530706,อุตรดิตถ์,พิชัย,บ้านหม้อ,17.256,100.123,5855,19239.4,476.0,2558,500.0
530707,อุตรดิตถ์,พิชัย,ท่ามะเฟือง,17.238,100.021,5815,19239.4,475.0,2558,500.0
530708,อุตรดิตถ์,พิชัย,บ้านโคน,17.208,100.138,5065,19239.4,456.0,2558,500.0
530709,อุตรดิตถ์,พิชัย,พญาแมน,17.187,100.016,6185,19239.4,484.0,2558,500.0
530710,อุตรดิตถ์,พิชัย,นาอิน,17.245,100.193,6019,19239.4,480.0,2558,500.0
530711,อุตรดิตถ์,พิชัย,นายาง,17.318,100.21,8931,19239.4,540.0,2558,500.0
530801,อุตรดิตถ์,ลับแล,ศรีพนมมาศ,17.652,100.039,3038,19239.4,391.0,2558,500.0
530802,อุตรดิตถ์,ลับแล,แม่พูล,17.746,99.968,9366,19239.4,548.0,2558,500.0
530803,อุตรดิตถ์,ลับแล,นานกกก,17.754,100.072,2813,19239.4,382.0,2558,500.0
530804,อุตรดิตถ์,ลับแล,ฝายหลวง,17.651,99.997,9701,19239.4,554.0,2558,500.0
530805,อุตรดิตถ์,ลับแล,ชัยจุมพล,17.631,100.037,8763,19239.4,537.0,2558,500.0
530806,อุตรดิตถ์,ลับแล,ไผ่ล้อม,17.529,100.035,6404,19239.4,489.0,2558,500.0
530807,อุตรดิตถ์,ลับแล,ทุ่งยั้ง,17.58,100.015,10241,19239.4,563.0,2558,500.0
530808,อุตรดิตถ์,ลับแล,ด่านแม่คำมัน,17.547,99.963,5163,19239.4,458.0,2558,500.0
530901,อุตรดิตถ์,ทองแสนขัน,ผักขวง,17.535,100.415,8941,19239.4,540.0,2558,500.0
530902,อุตรดิตถ์,ทองแสนขัน,บ่อทอง,17.444,100.356,12186,19239.4,593.0,2558,500.0
530903,อุตรดิตถ์,ทองแสนขัน,ป่าคาย,17.495,100.267,5671,19239.4,471.0,2558,500.0
530904,อุตรดิตถ์,ทองแสนขัน,น้ำพี้,17.581,100.299,5594,19239.4,470.0,2558,500.0
540101,แพร่,เมืองแพร่,ในเวียง,18.14,100.142,16307,21795.5,1964.0,2558,1200.0
540102,แพร่,เมืองแพร่,นาจักร,18.113,100.164,6978,21795.5,1522.0,2558,1200.0
540103,แพร่,เมืองแพร่,นาชำ,18.186,100.255,1687,21795.5,994.0,2558,1200.0
540104,แพร่,เมืองแพร่,ป่าแดง,18.063,100.316,4942,21795.5,1373.0,2558,1200.0
540105,แพร่,เมืองแพร่,ทุ่งโฮ้ง,18.188,100.196,6184,21795.5,1468.0,2558,1200.0
540106,แพร่,เมืองแพร่,เหมืองหม้อ,18.163,100.21,9237,21795.5,1656.0,2558,1200.0
540107,แพร่,เมืองแพร่,วังธง,18.209,100.11,2573,21795.5,1128.0,2558,1200.0
540108,แพร่,เมืองแพร่,แม่หล่าย,18.215,100.204,4564,21795.5,1340.0,2558,1200.0
540109,แพร่,เมืองแพร่,ห้วยม้า,18.228,100.237,6616,21795.5,1498.0,2558,1200.0
540110,แพร่,เมืองแพร่,ป่าแมต,18.158,100.092,12097,21795.5,1795.0,2558,1200.0
540111,แพร่,เมืองแพร่,บ้านถิ่น,18.154,100.224,6652,21795.5,1500.0,2558,1200.0
540112,แพร่,เมืองแพร่,สวนเขื่อน,18.128,100.306,5348,21795.5,1405.0,2558,1200.0
540113,แพร่,เมืองแพร่,วังหงษ์,18.246,100.139,3256,21795.5,1211.0,2558,1200.0
540114,แพร่,เมืองแพร่,แม่คำมี,18.247,100.217,7428,21795.5,1551.0,2558,1200.0
540115,แพร่,เมืองแพร่,ทุ่งกวาว,18.165,100.154,5956,21795.5,1452.0,2558,1200.0
540116,แพร่,เมืองแพร่,ท่าข้าม,18.229,100.126,2340,21795.5,1097.0,2558,1200.0
540117,แพร่,เมืองแพร่,แม่ยม,18.187,100.157,1978,21795.5,1043.0,2558,1200.0
540118,แพร่,เมืองแพร่,ช่อแฮ,17.954,100.323,6867,21795.5,1515.0,2558,1200.0
540119,แพร่,เมืองแพร่,ร่องฟอง,18.167,100.193,3677,21795.5,1256.0,2558,1200.0
540120,แพร่,เมืองแพร่,กาญจนา,18.123,100.184,4575,21795.5,1341.0,2558,1200.0
540201,แพร่,ร้องกวาง,ร้องกวาง,18.351,100.336,6915,21795.5,1265.0,2558,1200.0
540204,แพร่,ร้องกวาง,ร้องเข็ม,18.293,100.313,5017,21795.5,1149.0,2558,1200.0
540205,แพร่,ร้องกวาง,น้ำเลา,18.254,100.309,5400,21795.5,1175.0,2558,1200.0
540206,แพร่,ร้องกวาง,บ้านเวียง,18.208,100.381,7409,21795.5,1292.0,2558,1200.0
540207,แพร่,ร้องกวาง,ทุ่งศรี,18.316,100.34,3206,21795.5,1005.0,2558,1200.0
540208,แพร่,ร้องกวาง,แม่ยางตาล,18.304,100.257,4726,21795.5,1129.0,2558,1200.0
540209,แพร่,ร้องกวาง,แม่ยางฮ่อ,18.35,100.26,3046,21795.5,989.0,2558,1200.0
540210,แพร่,ร้องกวาง,ไผ่โทน,18.32,100.464,4071,21795.5,1079.0,2558,1200.0
