Join_ID,Province,Amphoe,Tambon,lat,lon,Total_Pop,Avg_Income,Avg_Land_Price,Year
300504,นครราชสีมา,บ้านเหลื่อม,ช่อระกา,15.54,102.057,3663,27775.0,1799.9221973764074,2566
300601,นครราชสีมา,จักราช,จักราช,15.027,102.432,12407,27775.0,1799.9221973764074,2566
300603,นครราชสีมา,จักราช,ทองหลาง,15.052,102.353,7946,27775.0,1799.9221973764074,2566
300604,นครราชสีมา,จักราช,สีสุก,14.874,102.385,8739,27775.0,1799.9221973764074,2566
300605,นครราชสีมา,จักราช,หนองขาม,14.931,102.506,9596,27775.0,1799.9221973764074,2566
300607,นครราชสีมา,จักราช,หนองพลวง,15.07,102.424,7602,27775.0,1799.9221973764074,2566
300610,นครราชสีมา,จักราช,ศรีละกอ,14.938,102.427,9890,27775.0,1799.9221973764074,2566
300611,นครราชสีมา,จักราช,คลองเมือง,14.852,102.502,8505,27775.0,1799.9221973764074,2566
300613,นครราชสีมา,จักราช,หินโคน,15.013,102.498,6681,27775.0,1799.9221973764074,2566
300701,นครราชสีมา,โชคชัย,กระโทก,14.714,102.189,7524,27775.0,1799.9221973764074,2566
300702,นครราชสีมา,โชคชัย,พลับพลา,14.755,102.129,8557,27775.0,1799.9221973764074,2566
300703,นครราชสีมา,โชคชัย,ท่าอ่าง,14.821,102.16,9105,27775.0,1799.9221973764074,2566
300704,นครราชสีมา,โชคชัย,ทุ่งอรุณ,14.631,102.184,8069,27775.0,1799.9221973764074,2566
300705,นครราชสีมา,โชคชัย,ท่าลาดขาว,14.672,102.154,3993,27775.0,1799.9221973764074,2566
300706,นครราชสีมา,โชคชัย,ท่าจะหลุง,14.87,102.264,5231,27775.0,1799.9221973764074,2566
300707,นครราชสีมา,โชคชัย,ท่าเยี่ยม,14.716,102.237,11385,27775.0,1799.9221973764074,2566
300708,นครราชสีมา,โชคชัย,โชคชัย,14.763,102.172,14521,27775.0,1799.9221973764074,2566
300709,นครราชสีมา,โชคชัย,ละลมใหม่พัฒนา,14.811,102.243,6665,27775.0,1799.9221973764074,2566
300710,นครราชสีมา,โชคชัย,ด่านเกวียน,14.864,102.189,9263,27775.0,1799.9221973764074,2566
300801,นครราชสีมา,ด่านขุนทด,กุดพิมาน,15.303,101.759,9797,27775.0,1799.9221973764074,2566
300802,นครราชสีมา,ด่านขุนทด,ด่านขุนทด,15.214,101.788,15331,27775.0,1799.9221973764074,2566
300803,นครราชสีมา,ด่านขุนทด,ด่านนอก,15.157,101.87,4165,27775.0,1799.9221973764074,2566
300804,นครราชสีมา,ด่านขุนทด,ด่านใน,15.119,101.855,4757,27775.0,1799.9221973764074,2566
300805,นครราชสีมา,ด่านขุนทด,ตะเคียน,15.124,101.724,11550,27775.0,1799.9221973764074,2566
300806,นครราชสีมา,ด่านขุนทด,บ้านเก่า,15.211,101.673,7413,27775.0,1799.9221973764074,2566
300807,นครราชสีมา,ด่านขุนทด,บ้านแปรง,15.372,101.809,6633,27775.0,1799.9221973764074,2566
300808,นครราชสีมา,ด่านขุนทด,พันชนะ,15.27,101.689,6535,27775.0,1799.9221973764074,2566
300809,นครราชสีมา,ด่านขุนทด,สระจรเข้,15.147,101.808,6215,27775.0,1799.9221973764074,2566
300810,นครราชสีมา,ด่านขุนทด,หนองกราด,15.348,101.667,9858,27775.0,1799.9221973764074,2566
300811,นครราชสีมา,ด่านขุนทด,หนองบัวตะเกียด,15.281,101.821,8792,27775.0,1799.9221973764074,2566
300812,นครราชสีมา,ด่านขุนทด,หนองบัวละคร,15.243,101.863,3525,27775.0,1799.9221973764074,2566
300813,นครราชสีมา,ด่านขุนทด,หินดาด,15.149,101.618,13596,27775.0,1799.9221973764074,2566
300815,นครราชสีมา,ด่านขุนทด,ห้วยบง,15.161,101.486,10500,27775.0,1799.9221973764074,2566
300817,นครราชสีมา,ด่านขุนทด,โนนเมืองพัฒนา,15.304,101.897,4498,27775.0,1799.9221973764074,2566
300818,นครราชสีมา,ด่านขุนทด,หนองไทร,15.36,101.855,5113,27775.0,1799.9221973764074,2566
300901,นครราชสีมา,โนนไทย,โนนไทย,15.213,102.061,12163,27775.0,1799.9221973764074,2566
300902,นครราชสีมา,โนนไทย,ด่านจาก,15.162,102.095,8687,27775.0,1799.9221973764074,2566
300903,นครราชสีมา,โนนไทย,กำปัง,15.118,102.06,9722,27775.0,1799.9221973764074,2566
300904,นครราชสีมา,โนนไทย,สำโรง,15.128,102.018,6896,27775.0,1799.9221973764074,2566
300905,นครราชสีมา,โนนไทย,ค้างพลู,15.149,101.973,5323,27775.0,1799.9221973764074,2566
300906,นครราชสีมา,โนนไทย,บ้านวัง,15.152,101.914,4581,27775.0,1799.9221973764074,2566
300907,นครราชสีมา,โนนไทย,บัลลังก์,15.223,101.928,7743,27775.0,1799.9221973764074,2566
300908,นครราชสีมา,โนนไทย,สายออ,15.226,102.002,7175,27775.0,1799.9221973764074,2566
300909,นครราชสีมา,โนนไทย,ถนนโพธิ์,15.274,102.138,3831,27775.0,1799.9221973764074,2566
300914,นครราชสีมา,โนนไทย,มะค่า,15.265,102.098,4050,27775.0,1799.9221973764074,2566
301001,นครราชสีมา,โนนสูง,โนนสูง,15.179,102.256,9391,27775.0,1799.9221973764074,2566
301002,นครราชสีมา,โนนสูง,ใหม่,15.152,102.287,12850,27775.0,1799.9221973764074,2566
301003,นครราชสีมา,โนนสูง,โตนด,15.097,102.293,7587,27775.0,1799.9221973764074,2566
301004,นครราชสีมา,โนนสูง,บิง,15.118,102.333,6727,27775.0,1799.9221973764074,2566
301005,นครราชสีมา,โนนสูง,ดอนชมพู,15.171,102.339,7755,27775.0,1799.9221973764074,2566
301006,นครราชสีมา,โนนสูง,ธารปราสาท,15.263,102.392,9963,27775.0,1799.9221973764074,2566
301007,นครราชสีมา,โนนสูง,หลุมข้าว,15.224,102.313,10337,27775.0,1799.9221973764074,2566
301008,นครราชสีมา,โนนสูง,มะค่า,15.315,102.321,9954,27775.0,1799.9221973764074,2566
301009,นครราชสีมา,โนนสูง,พลสงคราม,15.299,102.273,8519,27775.0,1799.9221973764074,2566
301010,นครราชสีมา,โนนสูง,จันอัด,15.161,102.158,4950,27775.0,1799.9221973764074,2566
301011,นครราชสีมา,โนนสูง,ขามเฒ่า,15.305,102.219,6104,27775.0,1799.9221973764074,2566
301012,นครราชสีมา,โนนสูง,ด่านคล้า,15.152,102.212,8527,27775.0,1799.9221973764074,2566
301013,นครราชสีมา,โนนสูง,ลำคอหงษ์,15.252,102.21,6474,27775.0,1799.9221973764074,2566
301014,นครราชสีมา,โนนสูง,เมืองปราสาท,15.201,102.194,7459,27775.0,1799.9221973764074,2566
301015,นครราชสีมา,โนนสูง,ดอนหวาย,15.116,102.287,3656,27775.0,1799.9221973764074,2566
301016,นครราชสีมา,โนนสูง,ลำมูล,15.072,102.308,3630,27775.0,1799.9221973764074,2566
301101,นครราชสีมา,ขามสะแกแสง,ขามสะแกแสง,15.36,102.195,12208,27775.0,1799.9221973764074,2566
301102,นครราชสีมา,ขามสะแกแสง,โนนเมือง,15.416,102.116,4005,27775.0,1799.9221973764074,2566
301103,นครราชสีมา,ขามสะแกแสง,เมืองนาท,15.386,102.248,5628,27775.0,1799.9221973764074,2566
301104,นครราชสีมา,ขามสะแกแสง,ชีวึก,15.351,102.099,5034,27775.0,1799.9221973764074,2566
301105,นครราชสีมา,ขามสะแกแสง,พะงาด,15.334,102.149,4852,27775.0,1799.9221973764074,2566
301106,นครราชสีมา,ขามสะแกแสง,หนองหัวฟาน,15.433,102.237,7115,27775.0,1799.9221973764074,2566
301107,นครราชสีมา,ขามสะแกแสง,เมืองเกษตร,15.424,102.159,3835,27775.0,1799.9221973764074,2566
301201,นครราชสีมา,บัวใหญ่,บัวใหญ่,15.602,102.438,21110,27775.0,1799.9221973764074,2566
301203,นครราชสีมา,บัวใหญ่,ห้วยยาง,15.626,102.363,7489,27775.0,1799.9221973764074,2566
301204,นครราชสีมา,บัวใหญ่,เสมาใหญ่,15.516,102.429,4716,27775.0,1799.9221973764074,2566
301206,นครราชสีมา,บัวใหญ่,ดอนตะหนิน,15.486,102.466,4069,27775.0,1799.9221973764074,2566
301207,นครราชสีมา,บัวใหญ่,หนองบัวสะอาด,15.593,102.3,6804,27775.0,1799.9221973764074,2566
301208,นครราชสีมา,บัวใหญ่,โนนทองหลาง,15.522,102.374,8352,27775.0,1799.9221973764074,2566
301214,นครราชสีมา,บัวใหญ่,กุดจอก,15.571,102.502,5792,27775.0,1799.9221973764074,2566
301215,นครราชสีมา,บัวใหญ่,ด่านช้าง,15.623,102.407,7467,27775.0,1799.9221973764074,2566
301220,นครราชสีมา,บัวใหญ่,ขุนทอง,15.683,102.364,7908,27775.0,1799.9221973764074,2566
301224,นครราชสีมา,บัวใหญ่,หนองแจ้งใหญ่,15.567,102.372,6509,27775.0,1799.9221973764074,2566
301301,นครราชสีมา,ประทาย,ประทาย,15.536,102.724,10115,27775.0,1799.9221973764074,2566
301303,นครราชสีมา,ประทาย,กระทุ่มราย,15.53,102.659,7065,27775.0,1799.9221973764074,2566
301304,นครราชสีมา,ประทาย,วังไม้แดง,15.684,102.632,6267,27775.0,1799.9221973764074,2566
301306,นครราชสีมา,ประทาย,ตลาดไทร,15.528,102.78,5857,27775.0,1799.9221973764074,2566
301307,นครราชสีมา,ประทาย,หนองพลวง,15.583,102.707,5638,27775.0,1799.9221973764074,2566
301308,นครราชสีมา,ประทาย,หนองค่าย,15.596,102.759,5059,27775.0,1799.9221973764074,2566
301309,นครราชสีมา,ประทาย,หันห้วยทราย,15.611,102.656,5449,27775.0,1799.9221973764074,2566
301310,นครราชสีมา,ประทาย,ดอนมัน,15.491,102.822,5265,27775.0,1799.9221973764074,2566
301313,นครราชสีมา,ประทาย,นางรำ,15.484,102.623,5705,27775.0,1799.9221973764074,2566
301314,นครราชสีมา,ประทาย,โนนเพ็ด,15.677,102.684,5551,27775.0,1799.9221973764074,2566
301315,นครราชสีมา,ประทาย,ทุ่งสว่าง,15.493,102.686,4718,27775.0,1799.9221973764074,2566
301317,นครราชสีมา,ประทาย,โคกกลาง,15.463,102.737,5919,27775.0,1799.9221973764074,2566
301318,นครราชสีมา,ประทาย,เมืองโดน,15.635,102.712,3947,27775.0,1799.9221973764074,2566
301401,นครราชสีมา,ปักธงชัย,เมืองปัก,14.719,102.055,16773,27775.0,1799.9221973764074,2566
301402,นครราชสีมา,ปักธงชัย,ตะคุ,14.754,101.953,12054,27775.0,1799.9221973764074,2566
301403,นครราชสีมา,ปักธงชัย,โคกไทย,14.741,102.09,4918,27775.0,1799.9221973764074,2566
301404,นครราชสีมา,ปักธงชัย,สำโรง,14.65,102.063,3497,27775.0,1799.9221973764074,2566
301405,นครราชสีมา,ปักธงชัย,ตะขบ,14.686,101.745,14390,27775.0,1799.9221973764074,2566
301406,นครราชสีมา,ปักธงชัย,นกออก,14.686,102.036,5754,27775.0,1799.9221973764074,2566
301407,นครราชสีมา,ปักธงชัย,ดอน,14.679,102.108,4092,27775.0,1799.9221973764074,2566
301409,นครราชสีมา,ปักธงชัย,ตูม,14.701,101.986,5517,27775.0,1799.9221973764074,2566
301410,นครราชสีมา,ปักธงชัย,งิ้ว,14.666,101.997,6696,27775.0,1799.9221973764074,2566
301411,นครราชสีมา,ปักธงชัย,สะแกราช,14.604,102.048,8417,27775.0,1799.9221973764074,2566
301412,นครราชสีมา,ปักธงชัย,ลำนางแก้ว,14.563,101.87,5222,27775.0,1799.9221973764074,2566
301416,นครราชสีมา,ปักธงชัย,ภูหลวง,14.602,101.984,5739,27775.0,1799.9221973764074,2566
301417,นครราชสีมา,ปักธงชัย,ธงชัยเหนือ,14.793,102.034,9852,27775.0,1799.9221973764074,2566
301418,นครราชสีมา,ปักธงชัย,สุขเกษม,14.667,101.939,4672,27775.0,1799.9221973764074,2566
301419,นครราชสีมา,ปักธงชัย,เกษมทรัพย์,14.663,102.046,3588,27775.0,1799.9221973764074,2566
301420,นครราชสีมา,ปักธงชัย,บ่อปลาทอง,14.637,101.902,4341,27775.0,1799.9221973764074,2566
301501,นครราชสีมา,พิมาย,ในเมือง,15.206,102.489,22630,27775.0,1799.9221973764074,2566
301502,นครราชสีมา,พิมาย,สัมฤทธิ์,15.216,102.424,9064,27775.0,1799.9221973764074,2566
301503,นครราชสีมา,พิมาย,โบสถ์,15.215,102.628,19241,27775.0,1799.9221973764074,2566
301504,นครราชสีมา,พิมาย,กระเบื้องใหญ่,15.271,102.458,6382,27775.0,1799.9221973764074,2566
301505,นครราชสีมา,พิมาย,ท่าหลวง,15.282,102.547,5719,27775.0,1799.9221973764074,2566
301506,นครราชสีมา,พิมาย,รังกาใหญ่,15.19,102.555,14108,27775.0,1799.9221973764074,2566
301507,นครราชสีมา,พิมาย,ชีวาน,15.344,102.54,4648,27775.0,1799.9221973764074,2566
301508,นครราชสีมา,พิมาย,นิคมสร้างตนเอง,15.128,102.49,11145,27775.0,1799.9221973764074,2566
301509,นครราชสีมา,พิมาย,กระชอน,15.443,102.67,8210,27775.0,1799.9221973764074,2566
301510,นครราชสีมา,พิมาย,ดงใหญ่,15.338,102.591,10672,27775.0,1799.9221973764074,2566
301511,นครราชสีมา,พิมาย,ธารละหลอด,15.162,102.403,4054,27775.0,1799.9221973764074,2566
301512,นครราชสีมา,พิมาย,หนองระเวียง,15.113,102.44,10817,27775.0,1799.9221973764074,2566
301601,นครราชสีมา,ห้วยแถลง,ห้วยแถลง,14.967,102.652,10174,27775.0,1799.9221973764074,2566
301602,นครราชสีมา,ห้วยแถลง,ทับสวาย,15.021,102.634,4349,27775.0,1799.9221973764074,2566
301603,นครราชสีมา,ห้วยแถลง,เมืองพลับพลา,15.063,102.634,8826,27775.0,1799.9221973764074,2566
301604,นครราชสีมา,ห้วยแถลง,หลุ่งตะเคียน,15.12,102.638,9343,27775.0,1799.9221973764074,2566
301605,นครราชสีมา,ห้วยแถลง,หินดาด,14.995,102.565,10537,27775.0,1799.9221973764074,2566
301606,นครราชสีมา,ห้วยแถลง,งิ้ว,15.077,102.689,8697,27775.0,1799.9221973764074,2566
301607,นครราชสีมา,ห้วยแถลง,กงรถ,15.047,102.752,4458,27775.0,1799.9221973764074,2566
301608,นครราชสีมา,ห้วยแถลง,หลุ่งประดู่,15.06,102.582,10548,27775.0,1799.9221973764074,2566
301609,นครราชสีมา,ห้วยแถลง,ตะโก,15.019,102.718,4510,27775.0,1799.9221973764074,2566
301610,นครราชสีมา,ห้วยแถลง,ห้วยแคน,14.985,102.687,4340,27775.0,1799.9221973764074,2566
301701,นครราชสีมา,ชุมพวง,ชุมพวง,15.344,102.75,12234,27775.0,1799.9221973764074,2566
301702,นครราชสีมา,ชุมพวง,ประสุข,15.342,102.685,12193,27775.0,1799.9221973764074,2566
301703,นครราชสีมา,ชุมพวง,ท่าลาด,15.243,102.72,12773,27775.0,1799.9221973764074,2566
301704,นครราชสีมา,ชุมพวง,สาหร่าย,15.184,102.735,3802,27775.0,1799.9221973764074,2566
301705,นครราชสีมา,ชุมพวง,ตลาดไทร,15.109,102.773,12571,27775.0,1799.9221973764074,2566
301710,นครราชสีมา,ชุมพวง,โนนรัง,15.258,102.81,9753,27775.0,1799.9221973764074,2566
301714,นครราชสีมา,ชุมพวง,หนองหลัก,15.411,102.732,5063,27775.0,1799.9221973764074,2566
301716,นครราชสีมา,ชุมพวง,โนนตูม,15.167,102.769,7003,27775.0,1799.9221973764074,2566
301717,นครราชสีมา,ชุมพวง,โนนยอ,15.339,102.828,6764,27775.0,1799.9221973764074,2566
301801,นครราชสีมา,สูงเนิน,สูงเนิน,14.861,101.842,21133,27775.0,1799.9221973764074,2566
301802,นครราชสีมา,สูงเนิน,เสมา,14.982,101.777,9079,27775.0,1799.9221973764074,2566
301803,นครราชสีมา,สูงเนิน,โคราช,14.909,101.851,2630,27775.0,1799.9221973764074,2566
301804,นครราชสีมา,สูงเนิน,บุ่งขี้เหล็ก,14.952,101.839,4317,27775.0,1799.9221973764074,2566
301805,นครราชสีมา,สูงเนิน,โนนค่า,15.034,101.84,5030,27775.0,1799.9221973764074,2566
301806,นครราชสีมา,สูงเนิน,โค้งยาง,14.922,101.903,2516,27775.0,1799.9221973764074,2566
301807,นครราชสีมา,สูงเนิน,มะเกลือเก่า,14.779,101.805,13024,27775.0,1799.9221973764074,2566
301808,นครราชสีมา,สูงเนิน,มะเกลือใหม่,14.798,101.728,8217,27775.0,1799.9221973764074,2566
301809,นครราชสีมา,สูงเนิน,นากลาง,14.855,101.942,7718,27775.0,1799.9221973764074,2566
301810,นครราชสีมา,สูงเนิน,หนองตะไก้,14.79,101.895,7187,27775.0,1799.9221973764074,2566
301901,นครราชสีมา,ขามทะเลสอ,ขามทะเลสอ,14.974,101.959,7604,27775.0,1799.9221973764074,2566
301902,นครราชสีมา,ขามทะเลสอ,โป่งแดง,14.97,101.916,5263,27775.0,1799.9221973764074,2566
301903,นครราชสีมา,ขามทะเลสอ,พันดุง,15.069,101.952,5413,27775.0,1799.9221973764074,2566
301904,นครราชสีมา,ขามทะเลสอ,หนองสรวง,15.086,101.894,6085,27775.0,1799.9221973764074,2566
301905,นครราชสีมา,ขามทะเลสอ,บึงอ้อ,15.028,101.932,6036,27775.0,1799.9221973764074,2566
302001,นครราชสีมา,สีคิ้ว,สีคิ้ว,14.905,101.687,15886,27775.0,1799.9221973764074,2566
302002,นครราชสีมา,สีคิ้ว,บ้านหัน,14.985,101.75,4584,27775.0,1799.9221973764074,2566
302003,นครราชสีมา,สีคิ้ว,กฤษณา,15.046,101.556,7433,27775.0,1799.9221973764074,2566
302004,นครราชสีมา,สีคิ้ว,ลาดบัวขาว,14.823,101.629,19269,27775.0,1799.9221973764074,2566
302005,นครราชสีมา,สีคิ้ว,หนองหญ้าขาว,14.959,101.574,10179,27775.0,1799.9221973764074,2566
302006,นครราชสีมา,สีคิ้ว,กุดน้อย,14.931,101.753,7647,27775.0,1799.9221973764074,2566
302007,นครราชสีมา,สีคิ้ว,หนองน้ำใส,14.932,101.485,13311,27775.0,1799.9221973764074,2566
302008,นครราชสีมา,สีคิ้ว,วังโรงใหญ่,15.045,101.659,8397,27775.0,1799.9221973764074,2566
302009,นครราชสีมา,สีคิ้ว,มิตรภาพ,14.797,101.685,13543,27775.0,1799.9221973764074,2566
302010,นครราชสีมา,สีคิ้ว,คลองไผ่,14.883,101.515,9723,27775.0,1799.9221973764074,2566
302011,นครราชสีมา,สีคิ้ว,ดอนเมือง,15.02,101.456,7647,27775.0,1799.9221973764074,2566
302012,นครราชสีมา,สีคิ้ว,หนองบัวน้อย,15.047,101.76,6410,27775.0,1799.9221973764074,2566
302101,นครราชสีมา,ปากช่อง,ปากช่อง,14.722,101.363,42731,27775.0,1799.9221973764074,2566
302102,นครราชสีมา,ปากช่อง,กลางดง,14.65,101.283,13518,27775.0,1799.9221973764074,2566
302103,นครราชสีมา,ปากช่อง,จันทึก,14.806,101.456,17887,27775.0,1799.9221973764074,2566
302104,นครราชสีมา,ปากช่อง,วังกะทะ,14.536,101.64,9693,27775.0,1799.9221973764074,2566
302105,นครราชสีมา,ปากช่อง,หมูสี,14.501,101.402,13340,27775.0,1799.9221973764074,2566
302106,นครราชสีมา,ปากช่อง,หนองสาหร่าย,14.689,101.488,41417,27775.0,1799.9221973764074,2566
302107,นครราชสีมา,ปากช่อง,ขนงพระ,14.594,101.53,13333,27775.0,1799.9221973764074,2566
302108,นครราชสีมา,ปากช่อง,โป่งตาลอง,14.472,101.605,5461,27775.0,1799.9221973764074,2566
302109,นครราชสีมา,ปากช่อง,คลองม่วง,14.647,101.649,10581,27775.0,1799.9221973764074,2566
302110,นครราชสีมา,ปากช่อง,หนองน้ำแดง,14.613,101.398,10239,27775.0,1799.9221973764074,2566
302111,นครราชสีมา,ปากช่อง,วังไทร,14.706,101.573,11456,27775.0,1799.9221973764074,2566
302112,นครราชสีมา,ปากช่อง,พญาเย็น,14.548,101.246,8420,27775.0,1799.9221973764074,2566
302201,นครราชสีมา,หนองบุญมาก,หนองบุนนาก,14.609,102.4,10623,27775.0,1799.9221973764074,2566
302202,นครราชสีมา,หนองบุญมาก,สารภี,14.814,102.417,9386,27775.0,1799.9221973764074,2566
302203,นครราชสีมา,หนองบุญมาก,ไทยเจริญ,14.743,102.45,3107,27775.0,1799.9221973764074,2566
302204,นครราชสีมา,หนองบุญมาก,หนองหัวแรต,14.715,102.332,8868,27775.0,1799.9221973764074,2566
302205,นครราชสีมา,หนองบุญมาก,แหลมทอง,14.78,102.304,6161,27775.0,1799.9221973764074,2566
302206,นครราชสีมา,หนองบุญมาก,หนองตะไก้,14.654,102.397,8460,27775.0,1799.9221973764074,2566
302207,นครราชสีมา,หนองบุญมาก,ลุงเขว้า,14.813,102.339,4728,27775.0,1799.9221973764074,2566
302208,นครราชสีมา,หนองบุญมาก,หนองไม้ไผ่,14.641,102.32,4125,27775.0,1799.9221973764074,2566
302209,นครราชสีมา,หนองบุญมาก,บ้านใหม่,14.754,102.398,5069,27775.0,1799.9221973764074,2566
302301,นครราชสีมา,แก้งสนามนาง,แก้งสนามนาง,15.727,102.277,8301,27775.0,1799.9221973764074,2566
302302,นครราชสีมา,แก้งสนามนาง,โนนสำราญ,15.75,102.325,7112,27775.0,1799.9221973764074,2566
302303,นครราชสีมา,แก้งสนามนาง,บึงพะไล,15.661,102.236,10821,27775.0,1799.9221973764074,2566
302304,นครราชสีมา,แก้งสนามนาง,สีสุก,15.64,102.175,4673,27775.0,1799.9221973764074,2566
302305,นครราชสีมา,แก้งสนามนาง,บึงสำโรง,15.715,102.198,5331,27775.0,1799.9221973764074,2566
302402,นครราชสีมา,โนนแดง,โนนตาเถร,15.435,102.488,3780,27775.0,1799.9221973764074,2566
302403,นครราชสีมา,โนนแดง,สำพะเนียง,15.452,102.568,4789,27775.0,1799.9221973764074,2566
302404,นครราชสีมา,โนนแดง,วังหิน,15.505,102.567,4538,27775.0,1799.9221973764074,2566
302405,นครราชสีมา,โนนแดง,ดอนยาวใหญ่,15.41,102.536,3428,27775.0,1799.9221973764074,2566
302501,นครราชสีมา,วังน้ำเขียว,วังน้ำเขียว,14.399,101.817,10656,27775.0,1799.9221973764074,2566
302502,นครราชสีมา,วังน้ำเขียว,วังหมี,14.474,101.769,10226,27775.0,1799.9221973764074,2566
302503,นครราชสีมา,วังน้ำเขียว,ระเริง,14.574,101.731,6092,27775.0,1799.9221973764074,2566
302504,นครราชสีมา,วังน้ำเขียว,อุดมทรัพย์,14.49,101.969,11499,27775.0,1799.9221973764074,2566
302505,นครราชสีมา,วังน้ำเขียว,ไทยสามัคคี,14.353,101.966,7372,27775.0,1799.9221973764074,2566
302601,นครราชสีมา,เทพารักษ์,สำนักตะคร้อ,15.297,101.564,7263,27775.0,1799.9221973764074,2566
302602,นครราชสีมา,เทพารักษ์,หนองแวง,15.256,101.436,9017,27775.0,1799.9221973764074,2566
302603,นครราชสีมา,เทพารักษ์,บึงปรือ,15.303,101.411,4249,27775.0,1799.9221973764074,2566
302604,นครราชสีมา,เทพารักษ์,วังยายทอง,15.349,101.518,4805,27775.0,1799.9221973764074,2566
302701,นครราชสีมา,เมืองยาง,เมืองยาง,15.418,102.886,8056,27775.0,1799.9221973764074,2566
302702,นครราชสีมา,เมืองยาง,กระเบื้องนอก,15.44,102.957,6925,27775.0,1799.9221973764074,2566
302703,นครราชสีมา,เมืองยาง,ละหานปลาค้าว,15.487,102.889,7331,27775.0,1799.9221973764074,2566
302704,นครราชสีมา,เมืองยาง,โนนอุดม,15.426,102.812,5221,27775.0,1799.9221973764074,2566
302801,นครราชสีมา,พระทองคำ,สระพระ,15.311,101.959,7939,27775.0,1799.9221973764074,2566
302802,นครราชสีมา,พระทองคำ,มาบกราด,15.369,101.926,4435,27775.0,1799.9221973764074,2566
302803,นครราชสีมา,พระทองคำ,พังเทียม,15.275,101.995,9044,27775.0,1799.9221973764074,2566
302804,นครราชสีมา,พระทองคำ,ทัพรั้ง,15.406,101.976,11787,27775.0,1799.9221973764074,2566
302805,นครราชสีมา,พระทองคำ,หนองหอย,15.334,102.056,7394,27775.0,1799.9221973764074,2566
302901,นครราชสีมา,ลำทะเมนชัย,ขุย,15.353,102.866,7097,27775.0,1799.9221973764074,2566
302902,นครราชสีมา,ลำทะเมนชัย,บ้านยาง,15.25,102.944,7009,27775.0,1799.9221973764074,2566
302903,นครราชสีมา,ลำทะเมนชัย,ช่องแมว,15.276,102.874,12281,27775.0,1799.9221973764074,2566
302904,นครราชสีมา,ลำทะเมนชัย,ไพล,15.36,102.971,6062,27775.0,1799.9221973764074,2566
303001,นครราชสีมา,บัวลาย,เมืองพะไล,15.649,102.532,4142,27775.0,1799.9221973764074,2566
303002,นครราชสีมา,บัวลาย,โนนจาน,15.699,102.472,7027,27775.0,1799.9221973764074,2566
303003,นครราชสีมา,บัวลาย,บัวลาย,15.661,102.468,7328,27775.0,1799.9221973764074,2566
303004,นครราชสีมา,บัวลาย,หนองหว้า,15.667,102.573,5200,27775.0,1799.9221973764074,2566
303101,นครราชสีมา,สีดา,สีดา,15.564,102.588,4534,27775.0,1799.9221973764074,2566
303102,นครราชสีมา,สีดา,โพนทอง,15.54,102.59,5112,27775.0,1799.9221973764074,2566
303103,นครราชสีมา,สีดา,โนนประดู่,15.521,102.479,3760,27775.0,1799.9221973764074,2566
303104,นครราชสีมา,สีดา,สามเมือง,15.591,102.537,4699,27775.0,1799.9221973764074,2566
303105,นครราชสีมา,สีดา,หนองตาดใหญ่,15.617,102.591,5344,27775.0,1799.9221973764074,2566
303201,นครราชสีมา,เฉลิมพระเกียรติ,ช้างทอง,15.029,102.31,4815,27775.0,1799.9221973764074,2566
303202,นครราชสีมา,เฉลิมพระเกียรติ,ท่าช้าง,14.981,102.323,8166,27775.0,1799.9221973764074,2566
303203,นครราชสีมา,เฉลิมพระเกียรติ,พระพุทธ,14.975,102.232,6076,27775.0,1799.9221973764074,2566
303204,นครราชสีมา,เฉลิมพระเกียรติ,หนองงูเหลือม,15.053,102.234,10080,27775.0,1799.9221973764074,2566
303205,นครราชสีมา,เฉลิมพระเกียรติ,หนองยาง,14.93,102.287,6995,27775.0,1799.9221973764074,2566
310101,บุรีรัมย์,เมืองบุรีรัมย์,ในเมือง,14.999,103.104,23364,21961.0,751.9894796765628,2566
310102,บุรีรัมย์,เมืองบุรีรัมย์,อิสาณ,14.979,103.128,22026,21961.0,751.9894796765628,2566
310103,บุรีรัมย์,เมืองบุรีรัมย์,เสม็ด,14.941,103.098,17544,21961.0,751.9894796765628,2566
310104,บุรีรัมย์,เมืองบุรีรัมย์,บ้านบัว,14.949,102.997,10270,21961.0,751.9894796765628,2566
310105,บุรีรัมย์,เมืองบุรีรัมย์,สะแกโพรง,14.853,102.942,13368,21961.0,751.9894796765628,2566
310106,บุรีรัมย์,เมืองบุรีรัมย์,สวายจึก,14.896,103.146,11994,21961.0,751.9894796765628,2566
310108,บุรีรัมย์,เมืองบุรีรัมย์,บ้านยาง,15.018,103.156,14197,21961.0,751.9894796765628,2566
310112,บุรีรัมย์,เมืองบุรีรัมย์,พระครู,15.099,103.018,6998,21961.0,751.9894796765628,2566
310113,บุรีรัมย์,เมืองบุรีรัมย์,ถลุงเหล็ก,15.116,103.078,5702,21961.0,751.9894796765628,2566
310114,บุรีรัมย์,เมืองบุรีรัมย์,หนองตาด,15.031,103.024,11590,21961.0,751.9894796765628,2566
310117,บุรีรัมย์,เมืองบุรีรัมย์,ลุมปุ๊ก,14.908,102.951,8765,21961.0,751.9894796765628,2566
310118,บุรีรัมย์,เมืองบุรีรัมย์,สองห้อง,14.808,102.953,7486,21961.0,751.9894796765628,2566
